kpi_metric_id,task_id,resource_ids,task_weight,resource_weight
11,54,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2924260568314296,"[0.0040076193399727345, 0.025940759107470512, 0.007814458571374416, 0.009254849515855312, 0.03569048270583153, 0.015935905277729034, 0.031600937247276306, 0.008468101732432842, 0.010149230249226093, 0.02555595152080059, 0.04410398751497269, 0.027670275419950485, 0.012524658814072609, 0.045026008039712906, 0.038179561495780945, 0.026339171454310417, 0.007641809526830912, 0.019519804045557976, 0.015293648466467857, 0.021028796210885048, 0.014566543512046337, 0.006181114353239536, 0.023709526285529137, 0.02272888273000717, 0.035565346479415894, 0.019070731475949287, 0.02742813527584076, 0.03817756474018097, 0.0024643733631819487, 0.03104180470108986, 0.041476063430309296, 0.04037903621792793, 0.03483607620000839, 0.026543620973825455, 0.0046190619468688965, 0.022351039573550224, 0.01557075884193182, 0.01594310998916626, 0.0329391211271286, 0.01792309805750847, 0.022190701216459274, 0.013604401610791683, 0.02927064150571823, 0.010352392680943012, 0.00648476043716073, 0.009790696203708649, 0.012972280383110046, 0.011741038411855698, 0.0027350489981472492, 0.034518830478191376]"
11,55,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0050667126222035,"[0.005146085284650326, 0.033988963812589645, 0.019582092761993408, 0.009760238230228424, 0.035811178386211395, 0.015738870948553085, 0.00818822905421257, 0.04194962605834007, 0.026644041761755943, 0.010661890730261803, 0.011983285658061504, 0.01121358759701252, 0.016910262405872345, 0.01656339317560196, 0.014927960932254791, 0.03675850108265877, 0.012705382890999317, 0.021906908601522446, 0.019641350954771042, 0.039162635803222656, 0.028321949765086174, 0.0319870226085186, 0.03603894263505936, 0.01122383400797844, 0.027773696929216385, 0.009787430986762047, 0.028105758130550385, 0.021142492070794106, 0.020607061684131622, 0.023864414542913437, 0.02081235498189926, 0.013025122694671154, 0.02349170111119747, 0.020540619269013405, 0.02888433262705803, 0.03360892832279205, 0.016931960359215736, 0.005595949478447437, 0.010635921731591225, 0.006323637440800667, 0.022527942433953285, 0.022476403042674065, 0.010154704563319683, 0.019696010276675224, 0.018456213176250458, 0.022268373519182205, 0.011121472343802452, 0.025927217677235603, 0.03752472996711731, 0.03155490756034851]"
12,56,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0409736810608507,"[0.011939261108636856, 0.024907410144805908, 0.015278481878340244, 0.0146205835044384, 0.03389193117618561, 0.02235957235097885, 0.014980021864175797, 0.0013932149158790708, 0.024470500648021698, 0.011677122674882412, 0.026508754119277, 0.025723250582814217, 0.013388299383223057, 0.016216283664107323, 0.027231188490986824, 0.019446097314357758, 0.011232745833694935, 0.03115558996796608, 0.003385879099369049, 0.003657560097053647, 0.034695643931627274, 0.017038848251104355, 0.04563489556312561, 0.03238936513662338, 0.01570107415318489, 0.013443565927445889, 0.016034085303544998, 0.00996855553239584, 0.002269655466079712, 0.020253702998161316, 0.01647958718240261, 0.01918189600110054, 0.021608682349324226, 0.01127330306917429, 0.04298532009124756, 0.022516191005706787, 0.02343282289803028, 0.02225172147154808, 0.02365850657224655, 0.023173343390226364, 0.030332237482070923, 0.043874602764844894, 0.018580064177513123, 0.04642382636666298, 0.014509811997413635, 0.01446695625782013, 0.02786990813910961, 0.028640544041991234, 0.014810776337981224, 0.018000097945332527]"
12,57,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0184548327190202,"[0.027686284855008125, 0.035464998334646225, 0.004529504105448723, 0.009921718388795853, 0.030222851783037186, 0.02919761836528778, 0.009344449266791344, 0.007711516227573156, 0.014890894293785095, 0.021404394879937172, 0.007706269156187773, 0.028797902166843414, 0.014702824875712395, 0.04009979963302612, 0.021687742322683334, 0.02150356024503708, 0.006471074651926756, 0.008289147168397903, 0.007472214754670858, 0.0323290154337883, 0.0118046123534441, 0.017608845606446266, 0.045609332621097565, 0.011866237968206406, 0.03637987747788429, 0.015090901404619217, 0.013933524489402771, 0.02700893208384514, 0.01221683993935585, 0.005131720565259457, 0.026821080595254898, 0.029696263372898102, 0.015871357172727585, 0.009532531723380089, 0.024162881076335907, 0.026096371933817863, 0.014820881187915802, 0.032568562775850296, 0.0025898166932165623, 0.012537606060504913, 0.025421006605029106, 0.01896817982196808, 0.030683454126119614, 0.012281982228159904, 0.02319701388478279, 0.01959702931344509, 0.03269095718860626, 0.028548458591103554, 0.024845022708177567, 0.015000937506556511]"
12,58,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.4440413536500213,"[0.017239587381482124, 0.012346270494163036, 0.006277697626501322, 0.005299000069499016, 0.012881306000053883, 0.034470971673727036, 0.019756987690925598, 0.007383490446954966, 0.021601878106594086, 0.03383022919297218, 0.018957553431391716, 0.02104848250746727, 0.026617461815476418, 0.04386427253484726, 0.018539264798164368, 0.010568042285740376, 0.02148967981338501, 0.022780796512961388, 0.028996165841817856, 0.034322746098041534, 0.028873244300484657, 0.032454103231430054, 0.028648225590586662, 0.01879984512925148, 0.007642282173037529, 0.028901884332299232, 0.023068882524967194, 0.03897100314497948, 0.0249025858938694, 0.015270375646650791, 0.013175532221794128, 0.02939591184258461, 0.02315586805343628, 0.015464603900909424, 0.013292385265231133, 0.019795464351773262, 0.014638143591582775, 0.018627939745783806, 0.035426780581474304, 0.020911097526550293, 0.013342408463358879, 0.032515183091163635, 0.021685831248760223, 0.008680276572704315, 0.01992548443377018, 0.023211345076560974, 0.009075837209820747, 0.016142401844263077, 0.0146284569054842, 0.007209851872175932]"
12,59,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.17467873717773,"[0.01421945821493864, 0.03822223097085953, 0.007979031652212143, 0.017212027683854103, 0.016675377264618874, 0.05043724179267883, 0.017074190080165863, 0.047731395810842514, 0.015853803604841232, 0.011176947504281998, 0.013584118336439133, 0.01593358814716339, 0.02627534791827202, 0.03925129771232605, 0.010891078971326351, 0.02367410808801651, 0.01253629568964243, 0.0019198805093765259, 0.020017245784401894, 0.010534543544054031, 0.021248165518045425, 0.022102762013673782, 0.0047529577277600765, 0.010642158798873425, 0.017996881157159805, 0.00818021222949028, 0.02297738753259182, 0.01421394757926464, 0.011569730937480927, 0.014978536404669285, 0.015047747641801834, 0.012203918769955635, 0.02342396229505539, 0.030214551836252213, 0.03505391255021095, 0.03331243246793747, 0.016260670498013496, 0.017282353714108467, 0.0033917343243956566, 0.028494440019130707, 0.024654816836118698, 0.02019442617893219, 0.030658751726150513, 0.021509110927581787, 0.04467625170946121, 0.03762201964855194, 0.014937814325094223, 0.017224114388227463, 0.035614315420389175, 0.022598154842853546]"
12,60,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3218513953923775,"[0.011939261108636856, 0.024907410144805908, 0.015278481878340244, 0.0146205835044384, 0.03389193117618561, 0.02235957235097885, 0.014980021864175797, 0.0013932149158790708, 0.024470500648021698, 0.011677122674882412, 0.026508754119277, 0.025723250582814217, 0.013388299383223057, 0.016216283664107323, 0.027231188490986824, 0.019446097314357758, 0.011232745833694935, 0.03115558996796608, 0.003385879099369049, 0.003657560097053647, 0.034695643931627274, 0.017038848251104355, 0.04563489556312561, 0.03238936513662338, 0.01570107415318489, 0.013443565927445889, 0.016034085303544998, 0.00996855553239584, 0.002269655466079712, 0.020253702998161316, 0.01647958718240261, 0.01918189600110054, 0.021608682349324226, 0.01127330306917429, 0.04298532009124756, 0.022516191005706787, 0.02343282289803028, 0.02225172147154808, 0.02365850657224655, 0.023173343390226364, 0.030332237482070923, 0.043874602764844894, 0.018580064177513123, 0.04642382636666298, 0.014509811997413635, 0.01446695625782013, 0.02786990813910961, 0.028640544041991234, 0.014810776337981224, 0.018000097945332527]"
13,61,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1604435226019051,"[0.036381371319293976, 0.007678132504224777, 0.010165045037865639, 0.01432427205145359, 0.028073040768504143, 0.02145993709564209, 0.025268256664276123, 0.03037254698574543, 0.027394236996769905, 0.03030538372695446, 0.033719584345817566, 0.006903845816850662, 0.041158586740493774, 0.017441321164369583, 0.01010510977357626, 0.014003694988787174, 0.012747570872306824, 0.02837531641125679, 0.029820915311574936, 0.03194022923707962, 0.012434464879333973, 0.017490992322564125, 0.012053917162120342, 0.010561197064816952, 0.0407085157930851, 0.005282196681946516, 0.004419494420289993, 0.027084926143288612, 0.010558079928159714, 0.038434188812971115, 0.03300875797867775, 0.0031703896820545197, 0.01839464157819748, 0.01949981413781643, 0.007426399737596512, 0.02718180976808071, 0.01573806069791317, 0.027847569435834885, 0.02162894420325756, 0.0251594390720129, 0.024690348654985428, 0.02087579108774662, 0.009975127875804901, 0.0263519249856472, 0.005150258541107178, 0.017762215808033943, 0.0281643345952034, 0.03381551057100296, 0.028926962986588478, 0.02133680321276188]"
13,62,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1331721029091975,"[0.03969107195734978, 0.03869176283478737, 0.017920110374689102, 0.011770589277148247, 0.01276140846312046, 0.004532307386398315, 0.01744403876364231, 0.03937457501888275, 0.020404953509569168, 0.030192267149686813, 0.01303347758948803, 0.041962187737226486, 0.012065839022397995, 0.014188021421432495, 0.019536864012479782, 0.027028881013393402, 0.02448255568742752, 0.021768582984805107, 0.010786768049001694, 0.02448391169309616, 0.02419867180287838, 0.028125662356615067, 0.030611399561166763, 0.0340411551296711, 0.016416754573583603, 0.00946187973022461, 0.005122398491948843, 0.011583497747778893, 0.0034862314350903034, 0.02312895841896534, 0.01763322204351425, 0.02067265473306179, 0.019326666370034218, 0.01798168569803238, 0.018397856503725052, 0.021422244608402252, 0.014147906564176083, 0.01885872893035412, 0.013742150738835335, 0.02745942957699299, 0.025793619453907013, 0.021267186850309372, 0.026110749691724777, 0.02591586858034134, 0.011287606321275234, 0.013575857505202293, 0.031121250241994858, 0.01569439470767975, 0.015539303421974182, 0.015780936926603317]"
13,63,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3264400060848402,"[0.0073863426223397255, 0.013735068961977959, 0.02736569754779339, 0.035335004329681396, 0.024451138451695442, 0.02411811612546444, 0.011381901800632477, 0.022573327645659447, 0.02659008279442787, 0.016332244500517845, 0.022312816232442856, 0.0018392883939668536, 0.03465619310736656, 0.03292340785264969, 0.030019961297512054, 0.01732073351740837, 0.01641564629971981, 0.022526659071445465, 0.0158742293715477, 0.03368667885661125, 0.03420073539018631, 0.015467499382793903, 0.01443898119032383, 0.016308538615703583, 0.03357158228754997, 0.01767113246023655, 0.02336084470152855, 0.02190931886434555, 0.011073334142565727, 0.016609959304332733, 0.012754786759614944, 0.031234655529260635, 0.02200549840927124, 0.012744712643325329, 0.008096967823803425, 0.021490005776286125, 0.020512856543064117, 0.03368464484810829, 0.005111975595355034, 0.02323879487812519, 0.04134497418999672, 0.014011017046868801, 0.01374068483710289, 0.008968107402324677, 0.013296624645590782, 0.010267427191138268, 0.025279808789491653, 0.032086268067359924, 0.026563841849565506, 0.008125802502036095]"
13,64,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2089805609916919,"[0.010438010096549988, 0.010856326669454575, 0.026137560606002808, 0.025110527873039246, 0.03183116763830185, 0.017554614692926407, 0.020439881831407547, 0.010434645228087902, 0.00932367518544197, 0.029944749549031258, 0.024360155686736107, 0.04314862936735153, 0.014393595047295094, 0.013666235841810703, 0.034413162618875504, 0.017338447272777557, 0.012272619642317295, 0.005116484127938747, 0.01974841207265854, 0.0063842954114079475, 0.02323525957763195, 0.007543609011918306, 0.009718189015984535, 0.04403082653880119, 0.026662655174732208, 0.029887383803725243, 0.01598658785223961, 0.015073043294250965, 0.01916641928255558, 0.008575902320444584, 0.028175359591841698, 0.004679541569203138, 0.024248316884040833, 0.03725160285830498, 0.03619689866900444, 0.018238848075270653, 0.024545839056372643, 0.0008618392166681588, 0.01887894608080387, 0.04948054254055023, 0.010787097737193108, 0.03816681355237961, 0.03852229565382004, 0.003074664156883955, 0.02646559290587902, 0.037106964737176895, 0.02565157786011696, 0.016850389540195465, 0.024301566183567047, 0.006353694945573807]"
13,65,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1709638074123652,"[0.036381371319293976, 0.007678132504224777, 0.010165045037865639, 0.01432427205145359, 0.028073040768504143, 0.02145993709564209, 0.025268256664276123, 0.03037254698574543, 0.027394236996769905, 0.03030538372695446, 0.033719584345817566, 0.006903845816850662, 0.041158586740493774, 0.017441321164369583, 0.01010510977357626, 0.014003694988787174, 0.012747570872306824, 0.02837531641125679, 0.029820915311574936, 0.03194022923707962, 0.012434464879333973, 0.017490992322564125, 0.012053917162120342, 0.010561197064816952, 0.0407085157930851, 0.005282196681946516, 0.004419494420289993, 0.027084926143288612, 0.010558079928159714, 0.038434188812971115, 0.03300875797867775, 0.0031703896820545197, 0.01839464157819748, 0.01949981413781643, 0.007426399737596512, 0.02718180976808071, 0.01573806069791317, 0.027847569435834885, 0.02162894420325756, 0.0251594390720129, 0.024690348654985428, 0.02087579108774662, 0.009975127875804901, 0.0263519249856472, 0.005150258541107178, 0.017762215808033943, 0.0281643345952034, 0.03381551057100296, 0.028926962986588478, 0.02133680321276188]"
14,66,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.217721712336036,"[0.03612717613577843, 0.005268034990876913, 0.014918996021151543, 0.024769563227891922, 0.012984978035092354, 0.011700568720698357, 0.03429955244064331, 0.026995157822966576, 0.025447826832532883, 0.03857396915555, 0.0250176340341568, 0.025171514600515366, 0.01752106286585331, 0.019584637135267258, 0.021905256435275078, 0.010941803455352783, 0.013967212289571762, 0.013590785674750805, 0.029348982498049736, 0.0056774066761136055, 0.03847654536366463, 0.023043636232614517, 0.034076567739248276, 0.031672991812229156, 0.010530677624046803, 0.042354315519332886, 0.021720267832279205, 0.01627119444310665, 0.040380820631980896, 0.012403341010212898, 0.03584479168057442, 0.030830619856715202, 0.010244711302220821, 0.02177315577864647, 0.02028169482946396, 0.0027929036878049374, 0.007279021665453911, 0.01417277567088604, 0.016843056306242943, 0.010502122342586517, 0.023634102195501328, 0.021124262362718582, 0.02076573297381401, 0.007905121892690659, 0.018302660435438156, 0.0037405770272016525, 0.028445694595575333, 0.018833722919225693, 0.033378008753061295, 0.025570549070835114]"
14,67,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3078495641586819,"[0.01589406281709671, 0.012088007293641567, 0.01891445554792881, 0.006629724986851215, 0.04381624236702919, 0.003764728782698512, 0.01747250370681286, 0.017239587381482124, 0.009657531976699829, 0.02357371337711811, 0.027743864804506302, 0.024072039872407913, 0.022219449281692505, 0.038224805146455765, 0.017540624365210533, 0.012403500266373158, 0.023941688239574432, 0.023545080795884132, 0.01228830311447382, 0.026172615587711334, 0.019417444244027138, 0.034326452761888504, 0.001179620623588562, 0.01192358136177063, 0.0395609550178051, 0.011615604162216187, 0.011660009622573853, 0.01132219284772873, 0.012079093605279922, 0.035302817821502686, 0.010442966595292091, 0.02844293974339962, 0.01873679831624031, 0.014520913362503052, 0.028418242931365967, 0.02363380417227745, 0.017969997599720955, 0.035241179168224335, 0.02005840465426445, 0.006838358473032713, 0.008819620124995708, 0.030859699472784996, 0.021519817411899567, 0.03292113542556763, 0.015450390987098217, 0.016802620142698288, 0.022749479860067368, 0.021869560703635216, 0.006829115562140942, 0.04206402972340584]"
14,68,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2928568707510859,"[0.01315914187580347, 0.01847708225250244, 0.02201603353023529, 0.019794965162873268, 0.02817658893764019, 0.012528451159596443, 0.01914701983332634, 0.041527796536684036, 0.009225544519722462, 0.0187988318502903, 0.03356245532631874, 0.01815132424235344, 0.018543871119618416, 0.011336950585246086, 0.04029206931591034, 0.013816967606544495, 0.007967925630509853, 0.0191819965839386, 0.028793267905712128, 0.033043961971998215, 0.03137487173080444, 0.004847847856581211, 0.014006879180669785, 0.019651563838124275, 0.03250717371702194, 0.020922644063830376, 0.02914780005812645, 0.028741803020238876, 0.01740274950861931, 0.016341667622327805, 0.008522158488631248, 0.02920927107334137, 0.019961152225732803, 0.03818313032388687, 0.015361366793513298, 0.0050013065338134766, 0.024352040141820908, 0.04163765907287598, 0.02384146861732006, 0.022125964984297752, 0.03517404943704605, 0.02204744890332222, 0.009176520630717278, 0.008479928597807884, 0.007480006664991379, 0.011247863061726093, 0.014866098761558533, 0.006381751038134098, 0.030936066061258316, 0.02837500534951687]"
14,69,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1300538117845478,"[0.029367584735155106, 0.02105463668704033, 0.007828431203961372, 0.032385412603616714, 0.040108658373355865, 0.01469118706882, 0.029159346595406532, 0.03813784569501877, 0.006245952099561691, 0.029485106468200684, 0.022508449852466583, 0.0351480171084404, 0.039627037942409515, 0.018454277887940407, 0.02055484801530838, 0.02018718048930168, 0.035246580839157104, 0.007290041074156761, 0.018704380840063095, 0.01563592255115509, 0.015935223549604416, 0.0231156125664711, 0.024249274283647537, 0.01153782568871975, 0.030310330912470818, 0.02671227790415287, 0.029060406610369682, 0.006693135481327772, 0.017998334020376205, 0.014747717417776585, 0.007562196347862482, 0.0430307611823082, 0.03229949623346329, 0.024453753605484962, 0.01004753541201353, 0.017122086137533188, 0.010218612849712372, 0.017687015235424042, 0.026144536212086678, 0.022990580648183823, 0.008387003093957901, 0.028996378183364868, 0.013287308625876904, 0.02197938784956932, 0.01849837601184845, 0.025676069781184196, 0.028993524610996246, 0.01622335985302925, 0.031896982342004776, 0.016141243278980255]"
14,70,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0515180409696483,"[0.03612717613577843, 0.005268034990876913, 0.014918996021151543, 0.024769563227891922, 0.012984978035092354, 0.011700568720698357, 0.03429955244064331, 0.026995157822966576, 0.025447826832532883, 0.03857396915555, 0.0250176340341568, 0.025171514600515366, 0.01752106286585331, 0.019584637135267258, 0.021905256435275078, 0.010941803455352783, 0.013967212289571762, 0.013590785674750805, 0.029348982498049736, 0.0056774066761136055, 0.03847654536366463, 0.023043636232614517, 0.034076567739248276, 0.031672991812229156, 0.010530677624046803, 0.042354315519332886, 0.021720267832279205, 0.01627119444310665, 0.040380820631980896, 0.012403341010212898, 0.03584479168057442, 0.030830619856715202, 0.010244711302220821, 0.02177315577864647, 0.02028169482946396, 0.0027929036878049374, 0.007279021665453911, 0.01417277567088604, 0.016843056306242943, 0.010502122342586517, 0.023634102195501328, 0.021124262362718582, 0.02076573297381401, 0.007905121892690659, 0.018302660435438156, 0.0037405770272016525, 0.028445694595575333, 0.018833722919225693, 0.033378008753061295, 0.025570549070835114]"
15,71,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3792021324050664,"[0.017551159486174583, 0.02742519974708557, 0.016193754971027374, 0.027572128921747208, 0.004966274835169315, 0.01856440305709839, 0.027822349220514297, 0.01215292140841484, 0.029821226373314857, 0.0033814592752605677, 0.033098623156547546, 0.011477119289338589, 0.024436581879854202, 0.009247871115803719, 0.03016769513487816, 0.02759495936334133, 0.0077535733580589294, 0.00976225920021534, 0.017708778381347656, 0.03712192922830582, 0.015584192238748074, 0.019082212820649147, 0.020025771111249924, 0.03348633646965027, 0.0011666103964671493, 0.01583385467529297, 0.02051207795739174, 0.04737653583288193, 0.009755328297615051, 0.015604895539581776, 0.017209161072969437, 0.008655166253447533, 0.03926929086446762, 0.016550224274396896, 0.03818562254309654, 0.02101995050907135, 0.017316825687885284, 0.03175722807645798, 0.022848382592201233, 0.03392409160733223, 0.017753444612026215, 0.04377586394548416, 0.0073387897573411465, 0.01088429894298315, 0.014253363013267517, 0.03406989574432373, 0.038474030792713165, 0.011722271330654621, 0.028481297194957733, 0.020016692578792572]"
15,72,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.054200342737316,"[0.010859251953661442, 0.00416408758610487, 0.012829088605940342, 0.010618219152092934, 0.025908570736646652, 0.029807329177856445, 0.02428697794675827, 0.045723315328359604, 0.02335190586745739, 0.03426535800099373, 0.025506306439638138, 0.03561398759484291, 0.030596869066357613, 0.015258288010954857, 0.03337707370519638, 0.017787793651223183, 0.023613842204213142, 0.01189415529370308, 0.006186982616782188, 0.03941650688648224, 0.015493117272853851, 0.028564784675836563, 0.012297145090997219, 0.024512864649295807, 0.027072863653302193, 0.00970827229321003, 0.015090408734977245, 0.019851859658956528, 0.004723483696579933, 0.02949727326631546, 0.013447383418679237, 0.010953686200082302, 0.03238486871123314, 0.032555799931287766, 0.007787650916725397, 0.03721410781145096, 0.016389405354857445, 0.04285174980759621, 0.02043907344341278, 0.012569033540785313, 0.014377361163496971, 0.0161219984292984, 0.02747558057308197, 0.03889664262533188, 0.012562932446599007, 0.014632543548941612, 0.0069769201800227165, 0.012783625163137913, 0.004088193643838167, 0.026050934568047523]"
15,73,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.463980750862086,"[0.024995125830173492, 0.019715137779712677, 0.015418900176882744, 0.040151700377464294, 0.028880637139081955, 0.03091524913907051, 0.03202274441719055, 0.025705939158797264, 0.01615266129374504, 0.01904909498989582, 0.01874447613954544, 0.010941840708255768, 0.020262034609913826, 0.01719816029071808, 0.02281491458415985, 0.016425786539912224, 0.020485900342464447, 0.022187795490026474, 0.029282836243510246, 0.006969371810555458, 0.017005672678351402, 0.011335160583257675, 0.036346741020679474, 0.018837593495845795, 0.021180909126996994, 0.013941342011094093, 0.024381373077630997, 0.015563818626105785, 0.0264713317155838, 0.010980485007166862, 0.004593150690197945, 0.010494183748960495, 0.024871578440070152, 0.023625727742910385, 0.012947257608175278, 0.015514488331973553, 0.017046192660927773, 0.024892937391996384, 0.034710220992565155, 0.018790841102600098, 0.0408937931060791, 0.016183029860258102, 0.016548946499824524, 0.024494342505931854, 0.03183648735284805, 0.009254304692149162, 0.011619264259934425, 0.03599662333726883, 0.018985677510499954, 0.017729271203279495]"
